rmsd_ca,end_to_end,protein_lipid_sep,rg_ca,lipid_plane_dist,contacts,phi_avg,psi_avg,helix_fraction,phi12
2.913338506048094079e+00,2.231799364568193766e+01,6.893681735530857679e+01,9.749478800358099662e+00,5.831000518798828125e+01,2.000000000000000000e+00,-6.801680195167089948e+01,-4.819286085460446678e+00,7.714285714285714635e-01,-7.315156769619252941e+01
3.127531255416450495e+00,2.292010084033571360e+01,6.781303295080095950e+01,9.790591576367667415e+00,5.775000000000000000e+01,5.000000000000000000e+00,-6.731159983143631109e+01,-6.853684084096432372e+00,7.714285714285714635e-01,-5.821505556522119917e+01
3.228845219871969263e+00,2.418761532368755240e+01,6.732564376192205202e+01,9.724765307632745603e+00,5.863000488281250000e+01,6.000000000000000000e+00,-6.823991547645677258e+01,-6.370810864134892171e+00,7.714285714285714635e-01,-5.922234819456318178e+01
3.151240460435841495e+00,2.369851606991590742e+01,6.783404131096766321e+01,9.728979664152515028e+00,5.881000137329101562e+01,4.000000000000000000e+00,-6.859190920543930758e+01,-4.472451040958917545e+00,7.714285714285714635e-01,-6.893950746068668423e+01
3.045549321746920501e+00,2.295075587658441307e+01,6.863352494623288180e+01,9.677101585820183871e+00,5.777000427246093750e+01,5.000000000000000000e+00,-6.978740264089132950e+01,-3.399510477827682120e+00,7.714285714285714635e-01,-6.516744569974285639e+01
3.007823209597395575e+00,2.106865017022063924e+01,7.019540283787422652e+01,9.734790337452787767e+00,5.981000518798828125e+01,4.000000000000000000e+00,-6.768617794262056009e+01,-3.746816057804352784e+00,8.000000000000000444e-01,-6.646734266549198367e+01
2.975677974207099119e+00,2.106691832834410150e+01,6.661724841397420960e+01,9.561266790702362073e+00,5.879000091552734375e+01,5.000000000000000000e+00,-6.689563288255770601e+01,-6.165366906795177293e+00,7.714285714285714635e-01,-5.775147450950135664e+01
2.936162579815203788e+00,2.163836471506622772e+01,6.887152428901102041e+01,9.705186211484587488e+00,5.795000076293945312e+01,5.000000000000000000e+00,-6.425350496256672272e+01,-9.270681655468028026e+00,7.714285714285714635e-01,-6.662836499946796209e+01
2.949995619037187655e+00,2.177829809911508008e+01,7.125631807202593393e+01,9.687345143143383908e+00,5.619000244140625000e+01,7.000000000000000000e+00,-6.909778518042598705e+01,-4.841254347273132197e+00,8.000000000000000444e-01,-6.307398955786815264e+01
3.163286855730336189e+00,2.229522801285046896e+01,7.549415920282005743e+01,9.683479532922754984e+00,5.785000228881835938e+01,6.000000000000000000e+00,-6.559503604641378161e+01,-7.473276156303337636e+00,8.000000000000000444e-01,-6.186092589703134337e+01
2.882932311298257666e+00,2.167794056412870773e+01,7.351861505049608070e+01,9.693789303455847772e+00,5.719000244140625000e+01,4.000000000000000000e+00,-6.929511578432705221e+01,-4.582923135763430800e+00,7.428571428571428825e-01,-6.242833705607944950e+01
3.089049616139396992e+00,2.256534221786128924e+01,7.723035172393052505e+01,9.791801289899426664e+00,5.888000488281250000e+01,6.000000000000000000e+00,-6.845109365214479169e+01,-5.328343118031831693e+00,7.428571428571428825e-01,-5.427780009521580240e+01
3.370842332952638021e+00,2.373893576495723323e+01,7.478974454855914189e+01,9.894530975201222489e+00,5.534000396728515625e+01,4.000000000000000000e+00,-7.175366736405275958e+01,-2.502988055484296481e+00,7.428571428571428825e-01,-5.966409883680741189e+01
3.119466071428985465e+00,2.245464552245545420e+01,7.437557947420025073e+01,9.775530301415804146e+00,5.857000350952148438e+01,4.000000000000000000e+00,-7.436405029984739201e+01,2.843660955765220377e-01,7.428571428571428825e-01,-7.288943984694542166e+01
3.063937779473789202e+00,2.346900260207104338e+01,7.321309656696551826e+01,1.000059683672448330e+01,5.695999908447265625e+01,5.000000000000000000e+00,-6.912798634227262085e+01,-3.072496132880119912e+00,7.428571428571428825e-01,-5.726146136838341505e+01
3.257996239974709773e+00,2.392817382284630767e+01,7.335093528888158687e+01,9.890230772038192342e+00,5.640000152587890625e+01,3.000000000000000000e+00,-6.887285576757705030e+01,-3.717327628289380570e+00,7.428571428571428825e-01,-7.036574768850064743e+01
2.894741269026227215e+01,8.098561508092336680e+01,7.148008437083521471e+01,3.159058194975946066e+01,5.794000244140625000e+01,4.000000000000000000e+00,-5.348183118411159853e+01,-5.469767976542564192e+00,6.857142857142857206e-01,-6.766897768075958197e+01
2.676041578083548700e+01,8.118038131731371720e+01,7.108821896041894206e+01,2.916768574185780238e+01,5.681999969482421875e+01,5.000000000000000000e+00,-5.288520529021467098e+01,-8.000503146175695690e+00,6.857142857142857206e-01,-5.724765307342522647e+01
3.964713218031462816e+01,8.014874412468674336e+01,6.610190448692331699e+01,4.433984541643634003e+01,5.692000579833984375e+01,5.000000000000000000e+00,-5.474352587714594165e+01,7.937030319724189376e+00,6.571428571428571397e-01,-6.962024229255663954e+01
4.159688187884598420e+01,8.350326464972805240e+01,6.572608138826564073e+01,4.562438359753151929e+01,5.596000289916992188e+01,4.000000000000000000e+00,-4.660515931135954304e+01,1.199266743964641968e+01,6.285714285714285587e-01,-6.387023777384025891e+01
3.494101818121421132e+01,8.252942103791750128e+01,7.064701965402717576e+01,3.840800738337159004e+01,5.769000244140625000e+01,6.000000000000000000e+00,-5.355599077315282841e+01,6.354856070352598030e-01,6.571428571428571397e-01,-7.025445545063909947e+01
3.954469067059947918e+01,8.250548812737554272e+01,6.506312123642179301e+01,4.358241953656946066e+01,5.399000167846679688e+01,3.000000000000000000e+00,-5.459495969245370617e+01,8.025235014262750433e-01,6.571428571428571397e-01,-5.790713142435081551e+01
4.036611871140737406e+01,8.238869393468408475e+01,6.563493734321879458e+01,4.441461891600703638e+01,5.776000595092773438e+01,3.000000000000000000e+00,-5.657984245066619877e+01,-4.483532473633314197e+00,6.285714285714285587e-01,-6.645048466027441236e+01
4.101016383918531005e+01,8.425279522244740349e+01,6.493336024925075378e+01,4.509203365698486721e+01,5.556999969482421875e+01,3.000000000000000000e+00,-3.875063291795410692e+01,1.052843422864397205e+01,5.428571428571428159e-01,-6.215858856880885241e+01
3.706058787667524257e+01,8.273595319533006887e+01,6.967218068890390725e+01,4.100306748451833982e+01,5.477000427246093750e+01,3.000000000000000000e+00,-4.920468873248920971e+01,-2.182136036166732129e+00,5.999999999999999778e-01,-6.638173420930647239e+01
4.146761636283159902e+01,8.231813914430973966e+01,6.531831343410409829e+01,4.549205163442065469e+01,5.679000473022460938e+01,2.000000000000000000e+00,-5.141447090475334392e+01,1.571147106263502735e+01,5.999999999999999778e-01,-6.610710787280021350e+01
3.787823460298893963e+01,7.849122779876461209e+01,6.891180339129350330e+01,4.192811635359799283e+01,5.864000320434570312e+01,4.000000000000000000e+00,-5.856857914075025917e+01,-8.756655946413351543e+00,7.428571428571428825e-01,-7.734376528107836180e+01
3.018509573510226573e+01,8.212491555198570836e+01,7.216042737565838650e+01,3.312416146441017872e+01,5.762000274658203125e+01,3.000000000000000000e+00,-6.562752514081536503e+01,8.557799563845506219e-01,6.857142857142857206e-01,-6.295345935963114670e+01
2.818571489028577304e+01,8.177215662999641665e+01,7.354351092744988705e+01,3.075968991334329772e+01,5.829000473022460938e+01,2.000000000000000000e+00,-5.883441890382093931e+01,3.293945111650209867e+00,7.142857142857143016e-01,-7.184258011140093458e+01
3.559174353992602846e+01,8.107487684723652421e+01,7.079638330340914365e+01,3.915566490913189313e+01,6.056999969482421875e+01,4.000000000000000000e+00,-5.359308094032385839e+01,-1.371382437948746791e+01,6.857142857142857206e-01,-7.253545485924882996e+01
3.365001422022427846e+01,8.410871166776774999e+01,7.326933974449306675e+01,3.702992897071949585e+01,6.012000274658203125e+01,6.000000000000000000e+00,-5.934561424766986448e+01,7.194186901185180893e+00,7.142857142857143016e-01,-7.686092605803693800e+01
4.006283560776579833e+01,8.489979225157613030e+01,6.803090339839884848e+01,4.418389600872454537e+01,5.763000488281250000e+01,5.000000000000000000e+00,-4.642759834317492107e+01,1.429569196873043957e+00,6.571428571428571397e-01,-6.631485419177481333e+01
3.089683082603383468e+01,8.622714772950115503e+01,7.338538487948770239e+01,3.375579775001934735e+01,5.801000213623046875e+01,2.000000000000000000e+00,-5.264568127849932466e+01,1.108140234819698833e+01,6.285714285714285587e-01,-5.622305958955286087e+01
2.862952214696150222e+01,8.642484075268221488e+01,7.680426155126950505e+01,3.148035259881550729e+01,5.831000518798828125e+01,2.000000000000000000e+00,-5.532994956136855791e+01,4.830190446795584513e+00,6.571428571428571397e-01,-5.490595321155507946e+01
2.831359531639781046e+00,2.062015271775032588e+01,8.028787955526047426e+01,9.686540702929544722e+00,6.043000030517578125e+01,2.000000000000000000e+00,-7.035614917257842649e+01,-2.352893791888119868e+00,7.714285714285714635e-01,-5.849561307840087210e+01
1.534267046255389388e+01,2.083210512285876348e+01,7.714175267455399876e+01,1.715194124261514119e+01,5.667000198364257812e+01,2.000000000000000000e+00,-6.380943961962827871e+01,-3.735846331585369051e-01,7.428571428571428825e-01,1.452322593663882344e+02
2.397376400953557862e+01,2.105665742517690120e+01,7.588718422735011870e+01,2.587534126814705004e+01,5.819000244140625000e+01,3.000000000000000000e+00,-6.554230411381962540e+01,2.798557959529408112e+00,6.857142857142857206e-01,-6.236481259291628731e+01
3.094910708518986553e+01,8.827869257705944506e+01,7.299965696628007095e+01,3.377413029523799537e+01,5.854000091552734375e+01,6.000000000000000000e+00,-5.646952558206010053e+01,1.213034740743117013e+01,6.285714285714285587e-01,-7.235775741688667040e+01
1.524332129398178104e+01,2.287780530630456965e+01,7.476628661654095254e+01,1.709313448312010664e+01,5.498000335693359375e+01,4.000000000000000000e+00,-5.766866156337350446e+01,7.652353498813678767e-01,7.142857142857143016e-01,1.397689781179787190e+02
1.511578588186513450e+01,2.211708208796498099e+01,7.719329394118122423e+01,1.699622931261218639e+01,5.897000122070312500e+01,3.000000000000000000e+00,-6.498432148292150146e+01,-2.359338045511946369e+00,7.142857142857143016e-01,7.180648309028785370e-01
2.962700558562597397e+00,2.192571880072301127e+01,7.552912740256633128e+01,9.788004326829879531e+00,5.722000122070312500e+01,4.000000000000000000e+00,-6.857316446524454534e+01,-5.110383958201465404e+00,7.428571428571428825e-01,-5.910349765339515216e+01
1.522776348682155501e+01,2.211781504272651944e+01,7.397682573318634525e+01,1.705190395240071766e+01,5.759000396728515625e+01,4.000000000000000000e+00,-6.683143476456639576e+01,1.543496257475693634e+00,7.428571428571428825e-01,7.930693685189760256e-01
1.515455118935238943e+01,2.242410944667699724e+01,7.306255615001812487e+01,1.729461398100172076e+01,5.730000305175781250e+01,5.000000000000000000e+00,-6.928311267237572224e+01,-6.374900502436236849e+00,6.571428571428571397e-01,-6.213490600381170736e+01
3.686277150139560632e+01,8.717533177872030592e+01,7.079430481635617411e+01,4.029964142864043453e+01,5.897000122070312500e+01,2.000000000000000000e+00,-5.647247348331419659e+01,1.496828267778662624e-01,6.857142857142857206e-01,-7.221497034987383756e+01
3.663242910770776462e+01,2.146753420340141361e+01,6.935961352046108175e+01,4.009682388590781699e+01,5.688999938964843750e+01,2.000000000000000000e+00,-3.492250718787914110e+01,1.834256918521771951e+01,4.571428571428571286e-01,-6.608156034511513610e+01
4.157060814687190486e+01,8.754188112494807683e+01,6.821633021831573274e+01,4.505084515464993444e+01,5.816000366210937500e+01,2.000000000000000000e+00,-3.145321651296783116e+01,-1.252324381580344159e+01,5.714285714285713969e-01,-7.166240649534009322e+01
3.132063856175311134e+00,2.278450812446503804e+01,7.895869623187843445e+01,9.840934962153937704e+00,5.728000259399414062e+01,3.000000000000000000e+00,-7.367431740446920685e+01,-8.820305040268259233e-01,7.142857142857143016e-01,-8.027103566719699757e+01
2.811513866999991507e+00,2.123126013693770986e+01,7.984791699142807886e+01,9.752999275008553681e+00,5.830000305175781250e+01,4.000000000000000000e+00,-6.784458679405116754e+01,-5.084963957690042946e+00,7.714285714285714635e-01,-6.048191821712249094e+01
2.967975556306829521e+00,2.137736098771649296e+01,7.990577425905095765e+01,9.720024028353901002e+00,5.803000640869140625e+01,6.000000000000000000e+00,-6.768698187109136200e+01,-5.230415774710791332e+00,8.000000000000000444e-01,-5.867229740758237000e+01
3.033662656344817687e+00,2.186316328721375157e+01,7.792694392723684871e+01,9.682798966570267396e+00,5.926000213623046875e+01,4.000000000000000000e+00,-7.045891999329768396e+01,-1.268901916405243746e+00,7.714285714285714635e-01,-6.243935102094316392e+01
2.919650756227799793e+00,2.171593162430304602e+01,7.572111431485848243e+01,9.667693095400897718e+00,5.875000381469726562e+01,6.000000000000000000e+00,-6.852314754114831885e+01,-4.960486778242326977e+00,7.714285714285714635e-01,-6.295396007685079098e+01
2.945847874476532624e+00,2.166955522027624070e+01,7.467107778139013874e+01,9.670221039168858113e+00,5.694000244140625000e+01,1.000000000000000000e+00,-6.895374347117426339e+01,-2.468439708071961558e+00,7.714285714285714635e-01,-7.595360155134125080e+01
2.957569631492976026e+00,2.201450074215593133e+01,7.875733985580944818e+01,9.662314896505240114e+00,5.905000305175781250e+01,3.000000000000000000e+00,-6.952369761544581195e+01,-2.806057205976216107e+00,7.428571428571428825e-01,-5.842642941164037040e+01
3.093273818956643773e+00,2.340950039530576277e+01,7.612525203405400021e+01,9.795629325996982217e+00,6.046000671386718750e+01,5.000000000000000000e+00,-6.716944203052142370e+01,-5.064336188582002407e+00,8.000000000000000444e-01,-6.297883804345085679e+01
3.052937210096430931e+00,2.322357871796779705e+01,7.365128638252082283e+01,9.600281319093404875e+00,5.990000152587890625e+01,5.000000000000000000e+00,-6.826376994320317237e+01,-3.681538789032410275e+00,7.714285714285714635e-01,-5.958074968414388195e+01
1.545980068726486323e+01,2.269114438748325924e+01,7.680912715343754371e+01,1.631389649827535493e+01,6.180000305175781250e+01,3.000000000000000000e+00,-5.945974871681693941e+01,-1.489848968427262044e+01,8.000000000000000444e-01,-8.195385296686615106e+01
2.371971008127061964e+01,2.395318902429294639e+01,7.549108069827269674e+01,2.387401978953618809e+01,6.069000244140625000e+01,6.000000000000000000e+00,-5.856471293694657732e+01,-7.247972279772246118e+00,7.428571428571428825e-01,-6.183277381197618894e+01
2.375219874185536639e+01,2.314507039421047097e+01,7.780524160726524485e+01,2.384724237257411872e+01,5.970000457763671875e+01,3.000000000000000000e+00,-5.797057718738960119e+01,-6.499851716450423034e+00,7.714285714285714635e-01,-7.204864386975231128e+01
2.867453760271523322e+00,2.322973404653690821e+01,7.839902002253548119e+01,9.769203784707253035e+00,6.112000274658203125e+01,2.000000000000000000e+00,-6.549105137438297675e+01,-6.683210399104795307e+00,8.000000000000000444e-01,-6.693467444845033754e+01
2.927737713289563892e+00,2.364265404505064083e+01,7.594152689364076991e+01,9.835018228473746404e+00,5.886000061035156250e+01,2.000000000000000000e+00,-6.428993711531984445e+01,-7.785604194277603973e+00,8.000000000000000444e-01,-5.871390176527581417e+01
2.921087272466190488e+00,2.276680090879411367e+01,7.994952143875481454e+01,9.741292284507462540e+00,5.626000213623046875e+01,1.000000000000000000e+00,-6.608710464849697530e+01,-6.341907118521840303e+00,7.714285714285714635e-01,-6.616809392956723457e+01
2.859581631464784390e+00,2.328444550441200533e+01,7.833411783853568977e+01,9.725529699517108995e+00,5.640000152587890625e+01,0.000000000000000000e+00,-6.757310247863281916e+01,-4.574224839043943724e+00,7.714285714285714635e-01,-6.437264368568909845e+01
3.103277735978977603e+00,2.289777854290198889e+01,7.706411406543290354e+01,9.809522323620134543e+00,5.670000076293945312e+01,4.000000000000000000e+00,-6.693713843335230251e+01,-6.139099764862377739e+00,8.000000000000000444e-01,-6.357575686285510841e+01
3.339295551454069866e+00,2.470820156961429248e+01,7.869575991846997454e+01,9.829442894201658731e+00,5.613000488281250000e+01,4.000000000000000000e+00,-6.923725037658012127e+01,-2.865612251043340830e+00,7.428571428571428825e-01,-6.084806037509994781e+01
3.137518369335867252e+00,2.155960875299590640e+01,7.940507339432005551e+01,9.515619020085118507e+00,5.569000244140625000e+01,5.000000000000000000e+00,-6.675438260169455873e+01,-5.539762720929418016e+00,7.428571428571428825e-01,-5.443196501916551000e+01
2.746879822387040448e+01,2.248778575430263160e+01,7.821024865903930845e+01,2.990879801395305648e+01,5.735000228881835938e+01,5.000000000000000000e+00,-4.855882403842490191e+01,8.061238484898442636e+00,5.999999999999999778e-01,-6.437831843621729888e+01
2.964437433335158190e+00,2.123490595305696971e+01,8.082780736912989994e+01,9.706389579163122505e+00,5.583000183105468750e+01,4.000000000000000000e+00,-6.883127499841610586e+01,-3.758407854697231709e+00,7.714285714285714635e-01,-7.067123093335010253e+01
3.087980097888416875e+00,2.311040155013283126e+01,7.987062185738564324e+01,9.762810109515317691e+00,5.536000061035156250e+01,4.000000000000000000e+00,-6.692512393287043437e+01,-5.049354888415090947e+00,7.714285714285714635e-01,-8.438184547160254567e+01
3.142450705907178676e+00,2.393207720376956615e+01,8.055247698280096813e+01,9.772125305095620718e+00,5.705000305175781250e+01,4.000000000000000000e+00,-6.741865807927364074e+01,-4.238287924631976900e+00,8.000000000000000444e-01,-7.238710930078339345e+01
2.979916416889304198e+00,2.252902636192320429e+01,7.898435578885728603e+01,9.740297152342238363e+00,5.605000305175781250e+01,3.000000000000000000e+00,-7.313666535285769044e+01,7.170642914074895069e-01,7.428571428571428825e-01,-7.086511742870700914e+01
3.028371237835817187e+00,2.209577130713829618e+01,7.350222172825854727e+01,9.805253103729787867e+00,5.500000381469726562e+01,1.000000000000000000e+00,-7.057127872841562066e+01,-1.329280930444633313e+01,7.428571428571428825e-01,-7.282363647141407625e+01
2.955135377604711788e+00,2.207975103362559111e+01,7.153124768139100809e+01,9.792002042517733429e+00,5.372000122070312500e+01,1.000000000000000000e+00,-6.699758476537648733e+01,-6.111705286980535945e+00,8.000000000000000444e-01,-6.321890533250896027e+01
2.969918157649928059e+00,2.295284815329947392e+01,7.236586268167575042e+01,9.872682012674344421e+00,5.683000183105468750e+01,3.000000000000000000e+00,-6.698466117913133644e+01,-5.934152113737485301e+00,8.000000000000000444e-01,-5.883999719068111744e+01
2.915924735724171768e+00,2.322245950308368023e+01,7.203390802729947495e+01,9.893313295053323131e+00,5.751000213623046875e+01,4.000000000000000000e+00,-6.608654243510092385e+01,-6.718793881839165039e+00,8.000000000000000444e-01,-5.946479803637350159e+01
2.932119134002625582e+00,2.120456041416105819e+01,7.109629828637164906e+01,9.732514987726274214e+00,5.556000137329101562e+01,5.000000000000000000e+00,-6.920615490263590175e+01,-4.237837087252730228e+00,8.000000000000000444e-01,-6.016229394049450718e+01
2.935938734133844097e+00,2.064043486381028103e+01,6.929702251011634928e+01,9.556383127742806849e+00,5.588000488281250000e+01,6.000000000000000000e+00,-6.463922868755012985e+01,-7.584255269880078920e+00,8.000000000000000444e-01,-5.553356292065397781e+01
2.956717224372085173e+00,2.087768876661325024e+01,7.090121332761013662e+01,9.581045354566310124e+00,5.543000030517578125e+01,5.000000000000000000e+00,-6.678079424003946940e+01,-6.594725307598262809e+00,8.000000000000000444e-01,-6.025357961841734067e+01
2.975297711039005755e+00,2.222497521546267762e+01,7.059326745565617500e+01,9.761067069169017785e+00,5.543000030517578125e+01,7.000000000000000000e+00,-6.525333145149426173e+01,-6.900501187289390437e+00,8.000000000000000444e-01,-6.279533493369879693e+01
2.845874657819903231e+00,2.081685139509089311e+01,7.144910237738935166e+01,9.687610145490177516e+00,5.655000305175781250e+01,7.000000000000000000e+00,-7.257374700191391526e+01,-8.970257902157072749e-01,7.428571428571428825e-01,-6.416061134587964432e+01
2.855455778975592551e+00,2.018121398873471506e+01,7.286684254342816303e+01,9.540587837028274620e+00,5.592000579833984375e+01,6.000000000000000000e+00,-6.863900798197182951e+01,-4.657936638358042281e+00,7.714285714285714635e-01,-6.152452615210599163e+01
2.795397668087971965e+00,2.140410395000841959e+01,7.029863902518530949e+01,9.622586963338326527e+00,5.632000350952148438e+01,6.000000000000000000e+00,-6.610024152568485079e+01,-6.397288371623876202e+00,7.714285714285714635e-01,-6.109789870497119324e+01
3.104361268903591764e+00,2.239758863495987029e+01,6.997926842183019858e+01,9.767374189667023643e+00,5.629000091552734375e+01,6.000000000000000000e+00,-6.663548281574632881e+01,-6.032901631639240314e+00,7.714285714285714635e-01,-5.733359436644857254e+01
2.949754738054790160e+00,2.178932158396168006e+01,6.825500490550790289e+01,9.661036416301126195e+00,5.570000076293945312e+01,6.000000000000000000e+00,-6.993818501584634362e+01,-1.325299060891344194e+00,7.428571428571428825e-01,-7.318364149293169874e+01
2.933019293698563512e+00,2.150954168111556086e+01,6.904360218752201206e+01,9.640734631326013826e+00,5.547000503540039062e+01,4.000000000000000000e+00,-6.497130188117934324e+01,-8.859918266011902688e+00,8.000000000000000444e-01,-7.940360726212996667e+01
2.944622031524273709e+00,2.222758642015328689e+01,6.935488587346610245e+01,9.642959987723607185e+00,5.269000244140625000e+01,5.000000000000000000e+00,-6.685640576540127711e+01,-6.491647960972226628e+00,7.714285714285714635e-01,-6.161166571360519129e+01
2.981649049113189509e+00,2.227277142406554233e+01,6.611046450238198702e+01,9.847086545289275961e+00,5.636000061035156250e+01,4.000000000000000000e+00,-6.785716618078805595e+01,-5.755265398645830643e+00,7.714285714285714635e-01,-6.349382362097499310e+01
3.005173155771171167e+00,2.238300159674286149e+01,6.870527002829481944e+01,9.751933425613268369e+00,5.675000000000000000e+01,4.000000000000000000e+00,-6.768431736732436832e+01,-6.127485917107157398e+00,7.714285714285714635e-01,-6.310793249381993775e+01
2.995050280244959673e+00,2.121262995320243050e+01,7.018082463748289967e+01,9.652160314454324208e+00,5.713000488281250000e+01,4.000000000000000000e+00,-6.898301922382991336e+01,-3.503756229996119576e+00,8.000000000000000444e-01,-6.372721306545580688e+01
2.930908633167155664e+00,2.226100368735769308e+01,7.150635152930109939e+01,9.697495100084095654e+00,5.766000366210937500e+01,5.000000000000000000e+00,-7.039652375090709313e+01,-3.039400528939025126e+00,7.714285714285714635e-01,-7.294454759345475736e+01
2.886527857112128892e+00,2.174490758593602635e+01,7.222639236791570738e+01,9.623983978160723041e+00,5.615000152587890625e+01,5.000000000000000000e+00,-6.887315130958279497e+01,-4.663842726680326400e+00,7.714285714285714635e-01,-6.676060593166721446e+01
2.927667388447888541e+00,2.266850946757123708e+01,6.990229704476013239e+01,9.710192566541506309e+00,5.714000320434570312e+01,4.000000000000000000e+00,-6.464390012943539432e+01,-9.062527565239424376e+00,8.000000000000000444e-01,-5.304831812566699512e+01
1.577834437512719568e+01,2.171028821060892611e+01,7.498517252493108742e+01,1.729154019408869658e+01,5.622000122070312500e+01,7.000000000000000000e+00,-6.102505014094121805e+01,-4.542687396933245303e+00,7.714285714285714635e-01,-6.160066804419751207e+01
3.246222025299717018e+01,2.109633075575849404e+01,7.134648751914780007e+01,3.612531579115841396e+01,5.858000183105468750e+01,4.000000000000000000e+00,-3.485580512167483391e+01,-2.279758220763707932e+00,5.999999999999999778e-01,-7.064197297665835151e+01
2.911394852020448454e+00,2.207359248912647232e+01,7.950476251503971525e+01,9.687302895640048206e+00,5.630000305175781250e+01,6.000000000000000000e+00,-7.101067072760683629e+01,-7.355226525467760679e-01,7.428571428571428825e-01,-6.004397460777634876e+01
2.729179247275542952e+00,2.113266933282032056e+01,7.805755193909230627e+01,9.994147736549377825e+00,5.605000305175781250e+01,5.000000000000000000e+00,-6.735054125817613624e+01,-5.822329902532620949e+00,7.714285714285714635e-01,-6.532043548730833038e+01
2.952346458117519834e+00,2.303735706561978702e+01,7.881447951717835565e+01,9.820406164732002452e+00,5.774000167846679688e+01,4.000000000000000000e+00,-6.771436047146889337e+01,-5.194518316610283293e+00,7.428571428571428825e-01,-7.782757548190723185e+01
3.097639392065656416e+00,2.301724065905456840e+01,7.816849089811829288e+01,1.007288862871996393e+01,5.914000701904296875e+01,2.000000000000000000e+00,-7.027316392291545810e+01,-1.683807387041370340e+00,7.428571428571428825e-01,-6.276412074781926265e+01
3.248598866281297237e+00,2.490900479467068962e+01,7.608284219871009668e+01,9.870892484919258081e+00,5.989000320434570312e+01,4.000000000000000000e+00,-6.694451527860451279e+01,-6.252172155890557192e+00,7.714285714285714635e-01,-7.058549897128249029e+01
3.024168237286848360e+00,2.293851199684904429e+01,7.545908305462715759e+01,9.933185475575617929e+00,5.660000228881835938e+01,5.000000000000000000e+00,-6.830313680097133044e+01,-4.515672072593287290e+00,8.000000000000000444e-01,-6.714853970847262588e+01
3.112732253796807402e+00,2.304105720611185504e+01,7.915507694505518543e+01,9.976543365192794610e+00,5.778000259399414062e+01,4.000000000000000000e+00,-6.912526864649451852e+01,-3.485355404607620056e+00,7.428571428571428825e-01,-6.096656382144831809e+01
3.387620272285412071e+00,2.443110332135302087e+01,7.712624926169810635e+01,1.016161765008674678e+01,5.781000137329101562e+01,3.000000000000000000e+00,-7.003098149686766760e+01,-4.414434654748058406e+00,7.714285714285714635e-01,-6.030998675568500289e+01
2.058997264073920874e+01,2.270951810440672602e+01,7.893593240575181369e+01,2.240738090842725327e+01,5.647000122070312500e+01,4.000000000000000000e+00,-5.914942401931642024e+01,3.014645033798314611e+00,6.571428571428571397e-01,-6.660685730030816387e+01
3.077590472619160522e+00,2.359176730345074446e+01,8.030779035009469169e+01,9.954849676783844359e+00,5.795000076293945312e+01,4.000000000000000000e+00,-6.972727682478122802e+01,-3.143777554397853002e+00,7.428571428571428825e-01,-7.759474384748182274e+01
3.404514744545688032e+00,2.497087638439372981e+01,7.688473912435357249e+01,1.015473706204142701e+01,5.565000152587890625e+01,5.000000000000000000e+00,-6.759252622431863244e+01,-5.531989566114310364e+00,7.714285714285714635e-01,-6.193238096414494720e+01
3.737592226539938167e+00,2.643137609754770168e+01,7.956085639630126138e+01,1.035246291354362214e+01,5.579000473022460938e+01,2.000000000000000000e+00,-7.059333836506294801e+01,-4.278561557919947411e+00,7.714285714285714635e-01,-6.715470513706030431e+01
3.448454514775524782e+00,2.523328890370925848e+01,7.962683589653948957e+01,1.000029252154408965e+01,5.762000274658203125e+01,4.000000000000000000e+00,-6.690021095570625675e+01,-6.875372069193304903e+00,7.714285714285714635e-01,-5.337160123085980246e+01
3.418822005010419218e+00,2.586370993349532554e+01,7.655110970207471155e+01,1.011033615410002540e+01,5.952000045776367188e+01,4.000000000000000000e+00,-7.333634081346161793e+01,-1.300592654811147719e+00,7.428571428571428825e-01,-7.753917452456335013e+01
3.323098122428373102e+00,2.480317865855716875e+01,7.900278507594565269e+01,1.003032728598057233e+01,5.897000122070312500e+01,6.000000000000000000e+00,-7.063908986576041116e+01,-1.453441706979461401e+00,7.428571428571428825e-01,-7.640377859852739562e+01
3.310281265607055268e+00,2.435244016960641389e+01,7.676720510275730192e+01,1.000326963749156306e+01,5.775000000000000000e+01,2.000000000000000000e+00,-6.744328058133673665e+01,-6.891415654608472607e+00,7.428571428571428825e-01,-6.119399274895707208e+01
3.471980788310326638e+00,2.531513366710732882e+01,7.419667477506601472e+01,1.009165786100157192e+01,5.508000183105468750e+01,2.000000000000000000e+00,-6.801286527349522260e+01,-5.679216496008061554e+00,7.714285714285714635e-01,-6.406053023430938254e+01
3.302669485849595965e+00,2.382901051347738886e+01,7.487876118280311744e+01,1.000433622341479989e+01,5.411000061035156250e+01,3.000000000000000000e+00,-6.751376796721693552e+01,-5.241988779982849955e+00,7.714285714285714635e-01,-6.671811220593392022e+01
3.391451330127897457e+00,2.493858769349873938e+01,7.273274705739407864e+01,9.915670301191678249e+00,5.818000411987304688e+01,3.000000000000000000e+00,-6.970710339599764893e+01,-4.944548950471113535e+00,8.000000000000000444e-01,-6.482495886989458711e+01
3.306259939859554464e+00,2.506374891624707502e+01,6.965301699391609702e+01,9.945389029331266784e+00,5.987000274658203125e+01,3.000000000000000000e+00,-6.486385082732090268e+01,-7.880736713507741520e+00,8.000000000000000444e-01,-6.802921555575510126e+01
